SOURCE	CATEGORY		FIELD_ID	FIELD_DESCRIPTION	TYPE		SEX-SPECIFICITY			Nº COMPLETENESS		% MISSINGNESS	
	UKBB_CATEGORY	GENERAL_CATEGORY			BINARY	QUANTITATIVE	MALE	FEMALE	COMMON_SEX	MALE	FEMALE	MALE	FEMALE
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100370	Intake_of_sugar_added_to_coffee	0	1	0	0	1	5518	3412	97,15152954	98,50590718
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100380	Intake_of_artificial_sweetener_added_to_coffee	0	1	0	0	1	1787	2237	99,07752506	99,02043211
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100390	Tea_consumed	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100400	Standard_tea_intake	0	1	0	0	1	19864	22615	89,74591933	90,09703721
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100410	Rooibos_tea_intake	0	1	0	0	1	645	1509	99,66704178	99,33921862
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100420	Green_tea_intake	0	1	0	0	1	1167	1939	99,39757792	99,15092439
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100430	Herbal_tea_intake	0	1	0	0	1	1176	3798	99,39293199	98,33688027
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100440	Other_tea_intake	0	1	0	0	1	415	1075	99,78577107	99,52926443
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100460	Added_milk_to_standard_tea	1	0	0	0	1	18305	20707	90,55069741	90,93253812
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100470	Decaffeinated_tea	1	0	0	0	1	1261	2097	99,34905378	99,08173721
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100480	Added_milk_to_rooibos_tea	1	0	0	0	1	296	799	99,84720057	99,65012305
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100490	Intake_of_sugar_added_to_tea	0	1	0	0	1	4383	2481	97,73743276	98,91358609
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100500	Intake_of_artificial_sweetener_added_to_tea	0	1	0	0	1	1633	1876	99,15702206	99,17851169
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100510	Other_non-alcoholic_drinks	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100520	Milk_intake	0	1	0	0	1	1485	1204	99,23342178	99,47277616
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100530	Flavoured_milk_intake	0	1	0	0	1	590	734	99,69543357	99,67858613
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100540	Low_calorie_hot_chocolate_intake	0	1	0	0	1	139	622	99,92824621	99,72763021
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100550	Hot_chocolate_intake	0	1	0	0	1	899	1583	99,53592335	99,3068145
online_follow_up	Hot_/_cold_beverages_yesterday	Diet	100560	Other_drink_intake	0	1	0	0	1	533	679	99,72485778	99,70267027
online_follow_up	Alcoholic_beverages_yesterday	Habits	100580	Alcohol_consumed	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Alcoholic_beverages_yesterday	Habits	100590	Red_wine_intake	0	1	0	0	1	5483	4978	97,16959704	97,82016587
online_follow_up	Alcoholic_beverages_yesterday	Habits	20096	Size_of_red_wine_glass_drunk	0	1	0	0	1	5340	4773	97,24341569	97,90993405
online_follow_up	Alcoholic_beverages_yesterday	Habits	100630	Rose_wine_intake	0	1	0	0	1	546	1213	99,718147	99,46883512
online_follow_up	Alcoholic_beverages_yesterday	Habits	20097	Size_of_rose_wine_glass_drunk	0	1	0	0	1	517	1139	99,73311721	99,50123924
online_follow_up	Alcoholic_beverages_yesterday	Habits	100670	White_wine_intake	0	1	0	0	1	2778	5355	98,5659567	97,65508
online_follow_up	Alcoholic_beverages_yesterday	Habits	20095	Size_of_white_wine_glass_drunk	0	1	0	0	1	2696	5018	98,60828627	97,80265013
online_follow_up	Alcoholic_beverages_yesterday	Habits	100710	Beer/cider_intake	0	1	0	0	1	8191	2136	95,77168874	99,06465936
online_follow_up	Alcoholic_beverages_yesterday	Habits	100720	Fortified_wine_intake	0	1	0	0	1	462	618	99,761509	99,72938178
online_follow_up	Alcoholic_beverages_yesterday	Habits	100730	Spirits_intake	0	1	0	0	1	2259	1918	98,83387192	99,16012016
online_follow_up	Alcoholic_beverages_yesterday	Habits	100740	Other_alcohol_intake	0	1	0	0	1	246	414	99,87301128	99,81871207
online_follow_up	Cereal_yesterday	Diet	100760	Breakfast_cereal_consumed	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Cereal_yesterday	Diet	100770	Porridge_intake	0	1	0	0	1	3427	5626	98,23093363	97,53641085
online_follow_up	Cereal_yesterday	Diet	20105	Liquid_used_to_make_porridge	1	0	0	0	1	3208	5210	98,34398455	97,71857457
online_follow_up	Cereal_yesterday	Diet	100800	Muesli_intake	0	1	0	0	1	4442	5000	97,70697612	97,81053222
online_follow_up	Cereal_yesterday	Diet	100810	Oat_crunch_intake	0	1	0	0	1	1004	1007	99,48172085	99,55904119
online_follow_up	Cereal_yesterday	Diet	100820	Sweetened_cereal_intake	0	1	0	0	1	1011	771	99,47810735	99,66238407
online_follow_up	Cereal_yesterday	Diet	100830	Plain_cereal_intake	0	1	0	0	1	2723	3013	98,59434849	98,68062671
online_follow_up	Cereal_yesterday	Diet	100840	Bran_cereal_intake	0	1	0	0	1	2717	3353	98,59744577	98,5317429
online_follow_up	Cereal_yesterday	Diet	100850	Whole-wheat_cereal_intake	0	1	0	0	1	4231	3936	97,81589734	98,27645096
online_follow_up	Cereal_yesterday	Diet	100860	Other_cereal_intake	0	1	0	0	1	448	765	99,768736	99,66501143
online_follow_up	Cereal_yesterday	Diet	100880	Dried_fruit_added_to_cereal	1	0	0	0	1	7869	9481	95,93790975	95,84833119
online_follow_up	Cereal_yesterday	Diet	100890	Milk_added_to_cereal	1	0	0	0	1	15435	18013	92,03223242	92,11222336
online_follow_up	Cereal_yesterday	Diet	100900	Intake_of_sugar_added_to_cereal	0	1	0	0	1	4325	3967	97,76737319	98,26287626
online_follow_up	Cereal_yesterday	Diet	100910	Intake_of_artificial_sweetener_added_to_cereal	0	1	0	0	1	560	980	99,71092	99,57086431
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	100920_2102	Type_milk_consumed_semiskimmed	1	0	0	0	1	25578	30488	86,79627087	86,64950124
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	100920_2103	Type_milk_consumed_skimmed	1	0	0	0	1	25578	30488	86,79627087	86,64950124
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	100920_2104	Type_milk_consumed_wholemilk	1	0	0	0	1	25578	30488	86,79627087	86,64950124
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	100920_2105	Type_milk_consumed_soya_with_calcium	1	0	0	0	1	25578	30488	86,79627087	86,64950124
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	100920_2106	Type_milk_consumed_soya_without_calcium	1	0	0	0	1	25578	30488	86,79627087	86,64950124
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	100920_2107	Type_milk_consumed_goat_sheep_milk	1	0	0	0	1	25578	30488	86,79627087	86,64950124
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	100920_2108	Type_milk_consumed_rice_oat_vegetable_milk	1	0	0	0	1	25578	30488	86,79627087	86,64950124
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	100920_2109	Type_milk_consumed_powdered_milk	1	0	0	0	1	25578	30488	86,79627087	86,64950124
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	100920_2110	Type_milk_consumed_cholesterol_lowering_milk	1	0	0	0	1	25578	30488	86,79627087	86,64950124
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	100920_2199	Type_milk_consumed_other_type_of_milk	1	0	0	0	1	25578	30488	86,79627087	86,64950124
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102800	Cheese_consumers	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102810	Low_fat_hard_cheese_intake	0	1	0	0	1	1467	1731	99,24271364	99,24200625
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102820	Hard_cheese_intake	0	1	0	0	1	8281	9064	95,72522946	96,0309328
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102830	Soft_cheese_intake	0	1	0	0	1	1152	1189	99,40532114	99,47934456
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102840	Blue_cheese_intake	0	1	0	0	1	935	738	99,51733964	99,67683456
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102850	Low_fat_cheese_spread_intake	0	1	0	0	1	284	695	99,85339514	99,69566398
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102860	Cheese_spread_intake	0	1	0	0	1	328	684	99,83068171	99,70048081
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102870	Cottage_cheese_intake	0	1	0	0	1	175	604	99,9096625	99,73551229
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102880	Feta_intake	0	1	0	0	1	220	447	99,88643286	99,80426158
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102890	Mozzarella_intake	0	1	0	0	1	376	640	99,80590343	99,71974812
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102900	Goat's_cheese_intake	0	1	0	0	1	273	524	99,8590735	99,77054378
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102910	Other_cheese_intake	0	1	0	0	1	398	647	99,79454671	99,71668287
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102930	Egg_consumers	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102940	Whole_egg_intake	0	1	0	0	1	4034	3982	97,91759155	98,25630786
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102950	Omelette_intake	0	1	0	0	1	1022	1385	99,47242899	99,39351742
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102960	Eggs_in_sandwiches_intake	0	1	0	0	1	658	856	99,660331	99,62516312
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102970	Scotch_egg_intake	0	1	0	0	1	86	62	99,95560557	99,9728506
online_follow_up	Milk_/_eggs_/_cheese_yesterday	Diet	102980	Other_egg_intake	0	1	0	0	1	289	496	99,85081407	99,7828048
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	100940	Bread_consumed	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	100950	Sliced_bread_intake	0	1	0	0	1	18843	19219	90,27297412	91,58412373
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101020	Baguette_intake	0	1	0	0	1	3145	2573	98,37650606	98,87329988
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101090	Bap_intake	0	1	0	0	1	1179	961	99,39138335	99,57918429
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101160	Bread_roll_intake	0	1	0	0	1	3929	4372	97,97179405	98,08552937
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101230	Naan_bread_intake	0	1	0	0	1	612	578	99,68407685	99,74689752
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101240	Garlic_bread_intake	0	1	0	0	1	511	603	99,7362145	99,73595019
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101250	Crispbread_intake	0	1	0	0	1	2443	4177	98,73888849	98,17091861
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101260	Oatcakes_intake	0	1	0	0	1	872	1268	99,54986114	99,44475097
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101270	Other_bread_intake	0	1	0	0	1	1047	1819	99,45952364	99,20347162
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101300	Butter/margarine_on_bread/crackers	1	0	0	0	1	19469	19755	89,94982397	91,34941278
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101310	Number_of_bread_slices_with_butter/margarine	0	1	0	0	1	16195	15483	91,63990956	93,22009406
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	20098	Thickness_of_butter/margarine_spread_on_sliced_bread	0	1	0	0	1	12819	11562	93,38264901	94,9370747
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101350	Number_of_baguettes_with_butter/margarine	0	1	0	0	1	1923	1456	99,00731992	99,36242698
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	20099	Thickness_of_butter/margarine_spread_on_baguettes	0	1	0	0	1	1533	1108	99,20864349	99,51481394
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101390	Number_of_baps_with_butter/margarine	0	1	0	0	1	596	351	99,69233628	99,84629936
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	20100	Thickness_of_butter/margarine_spread_on_large_baps	0	1	0	0	1	478	279	99,75324957	99,8778277
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101430	Number_of_bread_rolls_with_butter/margarine	0	1	0	0	1	2654	2792	98,62996727	98,77740119
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	20101	Thickness_of_butter/margarine_spread_on_bread_rolls	0	1	0	0	1	2178	2174	98,87568527	99,04801941
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101470	Number_of_crackers/crispbreads_with_butter/margarine	0	1	0	0	1	1052	1605	99,45694257	99,29718084
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	20102	Thickness_of_butter/margarine_spread_on_crackers/crispbreads	0	1	0	0	1	897	1250	99,53695578	99,45263305
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101510	Number_of_oatcakes_with_butter/margarine	0	1	0	0	1	196	242	99,898822	99,89402976
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	20103	Thickness_of_butter/margarine_spread_on_oatcakes	0	1	0	0	1	160	187	99,91740571	99,9181139
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	101550	Number_of_other_bread_types_with_butter/margarine	0	1	0	0	1	475	769	99,75479821	99,66325985
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	20104	Thickness_of_butter/margarine_spread_on_other_bread	0	1	0	0	1	380	626	99,80383857	99,72587863
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	102700	Starchy_food_consumers	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	102710	White_pasta_intake	0	1	0	0	1	2759	3795	98,57576477	98,33819395
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	102720	Wholemeal_pasta_intake	0	1	0	0	1	607	680	99,68665793	99,70223238
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	102730	White_rice_intake	0	1	0	0	1	2607	3070	98,65422934	98,65566678
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	102740	Brown_rice_intake	0	1	0	0	1	556	746	99,71298485	99,67333141
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	102750	Sushi_intake	0	1	0	0	1	78	103	99,95973529	99,95489696
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	102760	Snackpot_intake	0	1	0	0	1	38	47	99,98038386	99,979419
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	102770	Couscous_intake	0	1	0	0	1	443	727	99,77131707	99,68165138
online_follow_up	Bread_/_paste_/_rice_yesterday	Diet	102780	Other_grain_intake	0	1	0	0	1	77	169	99,9602515	99,92599599
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	101970	Double_crust_pastry_intake	0	1	0	0	1	1798	1145	99,07184671	99,49861188
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	101980	Single_crust_pastry_intake	0	1	0	0	1	1151	1414	99,40583735	99,38081851
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	101990	Crumble_intake	0	1	0	0	1	700	686	99,63865	99,69960502
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102000	Pizza_intake	0	1	0	0	1	1168	1097	99,39706171	99,51963077
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102010	Pancake_intake	0	1	0	0	1	138	162	99,92876243	99,92906124
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102020	Scotch_pancake_intake	0	1	0	0	1	122	199	99,93702186	99,91285918
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102030	Yorkshire_pudding_intake	0	1	0	0	1	838	880	99,56741242	99,61465367
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102040	Indian_snacks_intake	0	1	0	0	1	349	362	99,81984121	99,84148253
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102050	Croissant_intake	0	1	0	0	1	566	558	99,70782271	99,7556554
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102060	Danish_pastry_intake	0	1	0	0	1	678	587	99,65000671	99,74295648
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102070	Scone_intake	0	1	0	0	1	1137	1370	99,41306435	99,40008583
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102080	Yogurt/ice-cream_consumers	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102090	Yogurt_intake	0	1	0	0	1	7058	11984	96,35655953	94,75228361
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	20106	Type_of_yogurt_eaten	1	0	0	0	1	6409	10628	96,69158261	95,34606728
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102120	Ice-cream_intake	0	1	0	0	1	3228	3268	98,33366027	98,56896386
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102130	Dessert_consumers	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102140	Milk-based_pudding_intake	0	1	0	0	1	1114	1144	99,42493728	99,49904977
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102150	Other_milk-based_pudding_intake	0	1	0	0	1	514	707	99,73466585	99,69040926
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102170	Soya_dessert_intake	0	1	0	0	1	134	210	99,93082729	99,90804235
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102180	Fruitcake_intake	0	1	0	0	1	1507	1363	99,22206506	99,40315108
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102190	Cake_intake	0	1	0	0	1	2815	4184	98,54685677	98,16785336
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102200	Doughnut_intake	0	1	0	0	1	279	328	99,85597621	99,85637091
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102210	Sponge_pudding_intake	0	1	0	0	1	670	629	99,65413643	99,72456495
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102220	Cheesecake_intake	0	1	0	0	1	614	734	99,68304443	99,67858613
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102230	Other_dessert_intake	0	1	0	0	1	2076	2697	98,92833913	98,81900108
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102250	Sweet_snack_consumers	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102260	Chocolate_bar_intake	0	1	0	0	1	2578	2300	98,66919956	98,99284482
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102270	White_chocolate_intake	0	1	0	0	1	137	172	99,92927864	99,92468231
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102280	Milk_chocolate_intake	0	1	0	0	1	1774	2195	99,08423585	99,03882364
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102290	Dark_chocolate_intake	0	1	0	0	1	1353	1741	99,30156206	99,23762732
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102300	Chocolate-covered_raisin_intake	0	1	0	0	1	177	311	99,90863007	99,8638151
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102310	Chocolate_sweet_intake	0	1	0	0	1	966	1887	99,501337	99,17369486
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102320	Diet_sweets_intake	0	1	0	0	1	141	277	99,92721378	99,87870348
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102330	Sweets_intake	0	1	0	0	1	1358	2061	99,29898099	99,09750138
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102340	Chocolate-covered_biscuits_intake	0	1	0	0	1	2645	2343	98,6346132	98,9740154
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102350	Chocolate_biscuits_intake	0	1	0	0	1	2780	2907	98,56492427	98,72704343
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102360	Sweet_biscuits_intake	0	1	0	0	1	5090	6007	97,37246926	97,3695734
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102370	Cereal_bar_intake	0	1	0	0	1	1412	2085	99,27110542	99,08699193
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102380	Other_sweets_intake	0	1	0	0	1	440	733	99,77286571	99,67902402
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102400	Savoury_snack_consumers	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102410	Salted_peanuts_intake	0	1	0	0	1	1295	856	99,33150249	99,62516312
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102420	Unsalted_peanuts_intake	0	1	0	0	1	270	210	99,86062214	99,90804235
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102430	Salted_nuts_intake	0	1	0	0	1	635	719	99,67220393	99,68515453
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102440	Unsalted_nuts_intake	0	1	0	0	1	1430	2456	99,26181356	98,92453342
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102450	Seeds_intake	0	1	0	0	1	516	1236	99,73363343	99,45876356
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102460	Crisp_intake	0	1	0	0	1	6122	5628	96,83973611	97,53553506
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102470	Savoury_biscuits_intake	0	1	0	0	1	169	388	99,91275978	99,8300973
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102480	Cheesy_biscuits_intake	0	1	0	0	1	409	409	99,78886836	99,82090154
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102490	Olives_intake	0	1	0	0	1	761	1104	99,60716092	99,51656551
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102500	Other_savoury_snack_intake	0	1	0	0	1	482	894	99,75118471	99,60852316
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102520	Soup_consumers	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102530	Powdered/instant_soup_intake	0	1	0	0	1	635	751	99,67220393	99,67114194
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102540	Canned_soup_intake	0	1	0	0	1	1307	1480	99,32530792	99,35191754
online_follow_up	Soup_/_snacks_/_pastries_yesterday	Diet	102620	Homemade_soup_intake	0	1	0	0	1	1497	2322	99,22722721	98,98321116
online_follow_up	Meat_/_fish_yesterday	Diet	103000	Meat_consumers	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Meat_/_fish_yesterday	Diet	103010	Sausage_intake	0	1	0	0	1	2552	1975	98,68262113	99,13516023
online_follow_up	Meat_/_fish_yesterday	Diet	103020	Beef_intake	0	1	0	0	1	5516	5241	97,15256197	97,70499987
online_follow_up	Meat_/_fish_yesterday	Diet	103030	Pork_intake	0	1	0	0	1	2033	1942	98,95053635	99,14961071
online_follow_up	Meat_/_fish_yesterday	Diet	103040	Lamb_intake	0	1	0	0	1	1628	1615	99,15960313	99,29280191
online_follow_up	Meat_/_fish_yesterday	Diet	103050	Crumbed_or_deep-fried_poultry_intake	0	1	0	0	1	1169	1046	99,39654549	99,54196334
online_follow_up	Meat_/_fish_yesterday	Diet	103060	Poultry_intake	0	1	0	0	1	5981	7465	96,91252233	96,7311246
online_follow_up	Meat_/_fish_yesterday	Diet	103070	Bacon_intake	0	1	0	0	1	2763	2337	98,57369991	98,97664276
online_follow_up	Meat_/_fish_yesterday	Diet	103080	Ham_intake	0	1	0	0	1	4116	4244	97,87526198	98,14157974
online_follow_up	Meat_/_fish_yesterday	Diet	103090	Liver_intake	0	1	0	0	1	484	520	99,75015228	99,77229535
online_follow_up	Meat_/_fish_yesterday	Diet	103100	Other_meat_intake	0	1	0	0	1	436	480	99,77493057	99,78981109
online_follow_up	Meat_/_fish_yesterday	Diet	103130	Skin_removed_from_poultry	1	0	0	0	1	5516	7219	97,15256197	96,83884641
online_follow_up	Meat_/_fish_yesterday	Diet	103120	Fat_removed_from_meat	1	0	0	0	1	6106	8221	96,84799554	96,40007707
online_follow_up	Meat_/_fish_yesterday	Diet	103140	Fish_consumer	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Meat_/_fish_yesterday	Diet	103150	Tinned_tuna_intake	0	1	0	0	1	1244	1923	99,35782942	99,15793069
online_follow_up	Meat_/_fish_yesterday	Diet	103160	Oily_fish_intake	0	1	0	0	1	2707	3632	98,60260791	98,4095706
online_follow_up	Meat_/_fish_yesterday	Diet	103170	Breaded_fish_intake	0	1	0	0	1	558	708	99,71195243	99,68997136
online_follow_up	Meat_/_fish_yesterday	Diet	103180	Battered_fish_intake	0	1	0	0	1	742	644	99,616969	99,71799655
online_follow_up	Meat_/_fish_yesterday	Diet	103190	White_fish_intake	0	1	0	0	1	1232	1537	99,36402399	99,3269576
online_follow_up	Meat_/_fish_yesterday	Diet	103200	Prawns_intake	0	1	0	0	1	999	1680	99,48430192	99,26433882
online_follow_up	Meat_/_fish_yesterday	Diet	103210	Lobster/crab_intake	0	1	0	0	1	118	158	99,93908671	99,93081282
online_follow_up	Meat_/_fish_yesterday	Diet	103220	Shellfish_intake	0	1	0	0	1	263	301	99,86423564	99,86819404
online_follow_up	Meat_/_fish_yesterday	Diet	103230	Other_fish_intake	0	1	0	0	1	343	501	99,8229385	99,78061533
online_follow_up	Vegetarian_alternatives_yesterday	Diet	103250	Vegetarian_alternatives_intake	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Vegetarian_alternatives_yesterday	Diet	103260	Vegetarian_sausages/burgers_intake	0	1	0	0	1	223	325	99,88488421	99,85768459
online_follow_up	Vegetarian_alternatives_yesterday	Diet	103270	Tofu_intake	0	1	0	0	1	138	210	99,92876243	99,90804235
online_follow_up	Vegetarian_alternatives_yesterday	Diet	103280	Quorn_intake	0	1	0	0	1	301	483	99,8446195	99,78849741
online_follow_up	Vegetarian_alternatives_yesterday	Diet	103290	Other_vegetarian_alternative_intake	0	1	0	0	1	163	336	99,91585707	99,85286776
online_follow_up	Spreads_/_sauces_/_cooking_oils_yesterday	Diet	103310	Spreads/sauces_consumers	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Spreads_/_sauces_/_cooking_oils_yesterday	Diet	104660	Added_salt_to_food	1	0	0	0	1	5905	6203	96,95175461	97,28374627
online_follow_up	Spreads_/_sauces_/_cooking_oils_yesterday	Diet	103980	No_fat_for_cooking	1	0	0	0	1	4105	5634	97,88094034	97,5329077
